"","ID","b03_Jan","b03_Feb","b03_Mar","b03_Apr","b03_May","b03_Jun","b03_Jul","b03_Aug","b03_Sep","b03_Oct","b03_Nov","b03_Dec","b03_pen","n","specie"
"377",377,0.0659519359469414,0.0479316860437393,0.043513510376215,0.0740198493003845,0.083002045750618,0.0898843854665756,0.0988286137580872,0.101885065436363,0.0957350730895996,0.0806609317660332,0.0673718601465225,0.0565927922725677,0.000231567464652471,42,"short cycle crop"
"378",378,0.0558877289295197,0.0435881987214088,0.0390095934271812,0.0590791404247284,0.079346552491188,0.0921133756637573,0.0997669100761414,0.102643817663193,0.0956778898835182,0.0799475386738777,0.0696938559412956,0.0591212324798107,0.000355760275851935,42,"short cycle crop"
"379",379,0.0595838017761707,0.0433480106294155,0.0424339585006237,0.057181790471077,0.0766762048006058,0.0895810723304749,0.100608326494694,0.104206427931786,0.0970820635557175,0.081944651901722,0.0718567743897438,0.0618478916585445,0.000194143154658377,42,"short cycle crop"
"380",380,0.0617925710976124,0.0423604473471642,0.0429845824837685,0.038815401494503,0.0601133555173874,0.0808797031641006,0.0928604826331139,0.0971120223402977,0.0937064066529274,0.0845028758049011,0.0734235346317291,0.0578820966184139,0.000387388863600791,42,"short cycle crop"
"381",381,0.0648367330431938,0.0498993098735809,0.0365932211279869,0.0423950888216496,0.0616845823824406,0.0835404768586159,0.097927138209343,0.0990738645195961,0.0873495042324066,0.0754945129156113,0.066217839717865,0.0563457198441029,0.000251953024417162,42,"short cycle crop"
"382",382,0.0469302013516426,0.0421818979084492,0.0354058332741261,0.0390078984200954,0.0563545525074005,0.076734185218811,0.0930904969573021,0.0973499119281769,0.0883097574114799,0.075164794921875,0.0662431940436363,0.0568921342492104,0.000193394793313928,42,"short cycle crop"
"383",383,0.0359908230602741,0.0288210064172745,0.0309999957680702,0.0365833342075348,0.0435870513319969,0.0608049593865871,0.095072403550148,0.108557835221291,0.10547736287117,0.0969756990671158,0.0855741500854492,0.0732820779085159,0.000189740952919237,42,"short cycle crop"
"384",384,0.0322564952075481,0.02531330101192,0.0258836075663567,0.0323759280145168,0.0439939387142658,0.0626821368932724,0.0898151993751526,0.100355543196201,0.0917414203286171,0.0800881534814835,0.0682807043194771,0.0577758103609085,0.000229591023526154,42,"short cycle crop"
"385",385,0.0336416698992252,0.0251440405845642,0.0290229711681604,0.0383960008621216,0.0531152449548244,0.0620437674224377,0.0872212126851082,0.101226903498173,0.0971659943461418,0.087420329451561,0.0729335620999336,0.0610829330980778,0.000154013920109719,42,"short cycle crop"
"386",386,0.047865267843008,0.0405676811933517,0.0440497323870659,0.0546225197613239,0.0630200207233429,0.0780830159783363,0.087507463991642,0.0994253531098366,0.0964239537715912,0.0866644531488419,0.0712743550539017,0.0633410215377808,0.000320500694215298,42,"short cycle crop"
"387",387,0.0315891243517399,0.0212172102183104,0.0250446908175945,0.0344658568501472,0.0447860807180405,0.066279336810112,0.0877097398042679,0.0979880169034004,0.0902215540409088,0.0799037739634514,0.0686648264527321,0.0600067563354969,0.000459180999314412,42,"short cycle crop"
"388",388,0.0324702151119709,0.0248865429311991,0.0259079933166504,0.034159816801548,0.0455851890146732,0.0681558921933174,0.0882086828351021,0.0975572615861893,0.0895540043711662,0.0797788724303246,0.070778489112854,0.0622827000916004,0.000377955526346341,42,"short cycle crop"
"389",389,0.028850045055151,0.0213714558631182,0.023844376206398,0.0313119478523731,0.0424653850495815,0.0646414086222649,0.0870413258671761,0.0986427441239357,0.090627022087574,0.0799727812409401,0.0683075115084648,0.0595301128923893,0.000479240727145225,42,"short cycle crop"
"390",390,0.0529976449906826,0.0660833269357681,0.0801150128245354,0.0849531963467598,0.0943590626120567,0.110549472272396,0.124502085149288,0.116664297878742,0.118271432816982,0.101018391549587,0.0869413018226624,0.0794861987233162,0.000295956648187712,42,"short cycle crop"
"391",391,0.123687550425529,0.0912445560097694,0.0665010511875153,0.081188328564167,0.0951998382806778,0.112065650522709,0.124791607260704,0.115667872130871,0.116433896124363,0.0955271273851395,0.0748674347996712,0.0698885545134544,0.00342062162235379,42,"short cycle crop"
"392",392,0.0554854236543179,0.0524807050824165,0.0674136728048325,0.0950568020343781,0.106329821050167,0.118896007537842,0.131979122757912,0.128253296017647,0.127752214670181,0.115000106394291,0.0927547737956047,0.0845405459403992,0.000298655271762982,42,"short cycle crop"
"393",393,0.0539410263299942,0.0657795518636703,0.0821043401956558,0.0951240211725235,0.105580016970634,0.119144551455975,0.132242903113365,0.124809868633747,0.124837189912796,0.0999164804816246,0.0804402157664299,0.0746215805411339,0.000377570453565568,42,"short cycle crop"
"394",394,0.0531506165862083,0.0634860172867775,0.078771635890007,0.0908254086971283,0.0995451956987381,0.109996348619461,0.125830933451653,0.122635938227177,0.119064286351204,0.0882333070039749,0.0831210166215897,0.0754448175430298,0.000179766764631495,42,"short cycle crop"
"395",395,0.0572470165789127,0.0718210116028786,0.0875877887010574,0.0900590047240257,0.105318799614906,0.115353308618069,0.127360075712204,0.121454775333405,0.115333408117294,0.083848349750042,0.0818368121981621,0.0727356448769569,0.000253613106906414,42,"short cycle crop"
"396",396,0.0590550452470779,0.0723013207316399,0.0867856368422508,0.0940916016697884,0.105071268975735,0.116271652281284,0.128272533416748,0.124383561313152,0.125515788793564,0.102247446775436,0.0826767385005951,0.0750566571950912,0.000412908586440608,42,"short cycle crop"
"397",397,0.0418789200484753,0.0351894348859787,0.102713346481323,0.122169606387615,0.112041890621185,0.0734946727752686,0.0816400796175003,0.0856655836105347,0.0808603391051292,0.082179568707943,0.0747873857617378,0.0590430982410908,0.00250273779965937,42,"short cycle crop"
"398",398,0.0389991514384747,0.0461238361895084,0.0995065197348595,0.110398970544338,0.111446313560009,0.120021194219589,0.137164950370789,0.138852179050446,0.12992325425148,0.105833269655704,0.0867670699954033,0.0629769787192345,0.000904528889805079,42,"short cycle crop"
"399",399,0.0408678911626339,0.0364784561097622,0.105207793414593,0.122754245996475,0.119855217635632,0.130381107330322,0.149807319045067,0.146461397409439,0.137998327612877,0.110794097185135,0.0896447151899338,0.0622436888515949,0.00188989646267146,42,"short cycle crop"
"400",400,0.0396954603493214,0.0428256280720234,0.107806004583836,0.121554225683212,0.11689767986536,0.130272209644318,0.147369623184204,0.147405579686165,0.137652486562729,0.109012268483639,0.0893523469567299,0.0651311725378036,0.00160658080130816,42,"short cycle crop"
"401",401,0.0388430692255497,0.0599773824214935,0.093109630048275,0.0942772701382637,0.0919452160596848,0.0985792204737663,0.117802836000919,0.119278080761433,0.113535068929195,0.0980809032917023,0.0844428166747093,0.0691573247313499,0.00036046197055839,42,"short cycle crop"
"402",402,0.0460854470729828,0.0288610979914665,0.0247842166572809,0.0563129596412182,0.0931984111666679,0.108739368617535,0.126934483647346,0.117884270846844,0.0877690091729164,0.0799711272120476,0.0633165016770363,0.0652302503585815,0.00055342516861856,42,"short cycle crop"
"403",403,0.0435073673725128,0.0274448487907648,0.0238565746694803,0.0535647310316563,0.0938575640320778,0.113857313990593,0.129901006817818,0.118547685444355,0.0871376469731331,0.0786754041910172,0.0608686506748199,0.0635093674063683,0.000480365648400038,42,"short cycle crop"
"404",404,0.046883836388588,0.0243213661015034,0.021847540512681,0.0554845333099365,0.0989526659250259,0.119067460298538,0.134763583540916,0.122676782310009,0.0883262231945992,0.0787627696990967,0.0605074465274811,0.0659452676773071,0.000526073330547661,42,"short cycle crop"
"405",405,0.0439520291984081,0.024615528061986,0.0204076245427132,0.0572171099483967,0.0981772765517235,0.115752495825291,0.131511107087135,0.119725413620472,0.0857242792844772,0.0771787911653519,0.0598847083747387,0.0673607215285301,0.000570981414057314,42,"short cycle crop"
"406",406,0.0462992303073406,0.0206783171743155,0.0178463459014893,0.0545819774270058,0.098991371691227,0.11832170188427,0.136448502540588,0.122059650719166,0.0901481285691261,0.0818708315491676,0.0653583481907845,0.0668020844459534,0.000459063885500655,42,"short cycle crop"
"407",407,0.0427333787083626,0.0189848691225052,0.0230742506682873,0.0520335622131824,0.0960898622870445,0.117376573383808,0.140135452151299,0.12890662252903,0.0891063809394836,0.0811933800578117,0.0640757232904434,0.0630742311477661,0.000640599464531988,42,"short cycle crop"
"408",408,0.0388618111610413,0.0200151037424803,0.0291251633316278,0.069879449903965,0.0994620099663734,0.117574788630009,0.136159300804138,0.115661554038525,0.0877060145139694,0.0801209062337875,0.0633063986897469,0.0664013251662254,0.00074126641266048,42,"short cycle crop"
"409",409,0.037602860480547,0.0227403677999973,0.0309001449495554,0.0665655434131622,0.0986552909016609,0.118657909333706,0.138923317193985,0.115887269377708,0.0868359878659248,0.0791764482855797,0.0651095360517502,0.0681101903319359,0.000757390691433102,42,"short cycle crop"
"410",410,0.0397886782884598,0.0192484948784113,0.0259897336363792,0.0565439648926258,0.0974355116486549,0.121769703924656,0.139050126075745,0.116317883133888,0.0836749821901321,0.0765295773744583,0.06411412358284,0.0626411586999893,0.000707790430169553,42,"short cycle crop"
"411",411,0.0454993583261967,0.0257757864892483,0.0211262628436089,0.051547709852457,0.0967501252889633,0.112661927938461,0.128658786416054,0.127267137169838,0.0947166308760643,0.0812278613448143,0.0683514773845673,0.0571691654622555,0.000349953479599208,42,"short cycle crop"
"412",412,0.0488076955080032,0.0202371124178171,0.0173370540142059,0.0522408522665501,0.0978252217173576,0.110122181475163,0.124685488641262,0.125721573829651,0.0960209965705872,0.0849317312240601,0.071218378841877,0.0600508525967598,0.000470574945211411,42,"short cycle crop"
"413",413,0.0417132787406445,0.0203088913112879,0.0171949211508036,0.0500240437686443,0.0955784246325493,0.110878065228462,0.125449493527412,0.122734189033508,0.0830475464463234,0.0753616243600845,0.0644195750355721,0.0591982305049896,0.000488662219140679,42,"short cycle crop"
"414",414,0.0366292595863342,0.0186502709984779,0.0261088721454144,0.0639584884047508,0.0984091237187386,0.122640080749989,0.145060136914253,0.121997997164726,0.0860551223158836,0.0770756304264069,0.0616101622581482,0.0656936168670654,0.000812991056591272,42,"short cycle crop"
"415",415,0.0339574888348579,0.0156324934214354,0.023684112355113,0.0662068650126457,0.0948368683457375,0.121291927993298,0.145999580621719,0.121701836585999,0.0846532210707664,0.0763786435127258,0.0629383623600006,0.0653680413961411,0.000943476217798889,42,"short cycle crop"
"416",416,0.0330842845141888,0.0164622701704502,0.0289465319365263,0.0721417218446732,0.0959458127617836,0.118905819952488,0.137373223900795,0.116313613951206,0.085507370531559,0.0735490471124649,0.0622763149440289,0.0655266791582108,0.000721389893442392,42,"short cycle crop"
"417",417,0.0433071628212929,0.0304188020527363,0.0304045062512159,0.0500808954238892,0.0962691083550453,0.111145749688148,0.118979528546333,0.117569357156754,0.0875915139913559,0.0770747438073158,0.0698897168040276,0.0592451579868793,0.000423988763941452,42,"short cycle crop"
"418",418,0.0468671768903732,0.0297591667622328,0.0347465388476849,0.059614684432745,0.0965095907449722,0.104529500007629,0.113501772284508,0.112034298479557,0.0889456048607826,0.0778118520975113,0.061066709458828,0.0622988902032375,0.000333218602463603,42,"short cycle crop"
"419",419,0.0374883599579334,0.0173140205442905,0.0272849537432194,0.0639180243015289,0.098698578774929,0.12131629139185,0.136594206094742,0.115408830344677,0.0868672505021095,0.0735589116811752,0.0608546361327171,0.0651570037007332,0.000683168473187834,42,"short cycle crop"
"420",420,0.0388035885989666,0.0210256073623896,0.0280855391174555,0.0638648048043251,0.0921574681997299,0.110647939145565,0.12044271081686,0.109954684972763,0.0867934674024582,0.0744675844907761,0.0635198280215263,0.0655101910233498,0.000322777050314471,42,"short cycle crop"
"421",421,0.0497659295797348,0.0290866587311029,0.031588789075613,0.0567880347371101,0.0953652635216713,0.104791730642319,0.114711277186871,0.109979532659054,0.0929731428623199,0.0808755531907082,0.0621309392154217,0.0661322772502899,0.000279120082268491,42,"short cycle crop"
"422",422,0.0411350503563881,0.0246164631098509,0.0311560705304146,0.0578265003859997,0.0945829823613167,0.109832964837551,0.116718091070652,0.118223823606968,0.0872038453817368,0.076210156083107,0.0683666914701462,0.0582954436540604,0.000488753023091704,42,"short cycle crop"
"423",423,0.0602544061839581,0.0522771589457989,0.0613024793565273,0.0806412026286125,0.0928294956684113,0.104106105864048,0.123511038720608,0.126535534858704,0.104197479784489,0.0863726362586021,0.07388074696064,0.0615865029394627,0.000268165837042034,42,"short cycle crop"
"424",424,0.0633371397852898,0.0565638393163681,0.0643955692648888,0.0816211774945259,0.0958463847637177,0.108886301517487,0.124423049390316,0.12726491689682,0.103067517280579,0.0852625966072083,0.0750152319669724,0.0634851306676865,0.000157091795699671,42,"short cycle crop"
"425",425,0.0582845248281956,0.057215366512537,0.0696429088711739,0.0913404449820518,0.0972079038619995,0.105624131858349,0.124581918120384,0.127722725272179,0.107702225446701,0.0883088260889053,0.0783194154500961,0.0674052909016609,0.000223673385335132,42,"short cycle crop"
"426",426,0.0647723600268364,0.0559220761060715,0.0643076524138451,0.0822959318757057,0.0942686349153519,0.105168804526329,0.122458316385746,0.124757312238216,0.104236327111721,0.0849493443965912,0.0771937668323517,0.0682131052017212,0.00019584117399063,42,"short cycle crop"
"427",427,0.0629023462533951,0.0557602308690548,0.0695129558444023,0.0901137664914131,0.0961263403296471,0.102367237210274,0.103197365999222,0.0996128246188164,0.0926727429032326,0.0946995317935944,0.0958683043718338,0.078444242477417,0.000237888991250657,42,"short cycle crop"
"428",428,0.0604798756539822,0.0571774765849113,0.066557988524437,0.0883446335792542,0.0976687669754028,0.100140728056431,0.106196485459805,0.102420873939991,0.0957342609763145,0.0968073606491089,0.0950334444642067,0.0785923600196838,0.000153767163283192,42,"short cycle crop"
"429",429,0.0604955293238163,0.0548529922962189,0.0669620111584663,0.0879565849900246,0.0935056954622269,0.0984780713915825,0.100590102374554,0.0984138250350952,0.0989077761769295,0.0965396985411644,0.0974519997835159,0.0789431855082512,0.000174725239048712,42,"short cycle crop"
"430",430,0.0407634153962135,0.035969715565443,0.0379037447273731,0.0550831519067287,0.0817457437515259,0.0895278677344322,0.0999937057495117,0.102597445249557,0.100424967706203,0.0957220047712326,0.0929905399680138,0.0835957303643227,0.000132732719066553,42,"short cycle crop"
"431",431,0.0465341731905937,0.0396831631660461,0.0416405946016312,0.0601802431046963,0.0871735736727715,0.0925617888569832,0.0985099598765373,0.101508729159832,0.0993260070681572,0.0953512042760849,0.0929325893521309,0.0810239985585213,0.000172283442225307,42,"short cycle crop"
"432",432,0.0380947887897491,0.0364362932741642,0.0378282405436039,0.0562998428940773,0.0816796347498894,0.0924678295850754,0.0985574573278427,0.104492053389549,0.101597540080547,0.0970317721366882,0.0930668860673904,0.080909937620163,0.00022325970348902,42,"short cycle crop"
"433",433,0.0487617440521717,0.0525331012904644,0.109099954366684,0.103130295872688,0.101475112140179,0.119836501777172,0.131893575191498,0.13280177116394,0.120968617498875,0.10948633402586,0.0970074236392975,0.0824424028396606,0.001568169798702,42,"short cycle crop"
"434",434,0.041941937059164,0.0535417795181274,0.101048424839973,0.0940456539392471,0.0976587980985641,0.113631747663021,0.124049425125122,0.125652745366096,0.117366135120392,0.107106499373913,0.101058728992939,0.0870830193161964,0.000703783181961626,42,"short cycle crop"
"435",435,0.0460596829652786,0.0534680746495724,0.108768910169601,0.103479564189911,0.103149518370628,0.120463445782661,0.134733498096466,0.135699287056923,0.121512301266193,0.112972483038902,0.101336613297462,0.0818757340312004,0.00134153128601611,42,"short cycle crop"
"436",436,0.0428961738944054,0.0477156303822994,0.106016874313354,0.0982715412974358,0.0994358360767365,0.120386764407158,0.133588403463364,0.136311918497086,0.121970266103745,0.111465379595757,0.0970464199781418,0.0817717686295509,0.00137420906685293,42,"short cycle crop"
"437",437,0.0450425706803799,0.0627646520733833,0.10644556581974,0.0960678979754448,0.105898931622505,0.121362380683422,0.125959098339081,0.127589091658592,0.119647547602654,0.11153319478035,0.102314613759518,0.0823479890823364,0.00066943111596629,42,"short cycle crop"
"438",438,0.0375046208500862,0.0335786528885365,0.0388328656554222,0.0472758300602436,0.0600574798882008,0.0724722892045975,0.0861671417951584,0.0902720391750336,0.0967798605561256,0.0927105844020844,0.0865711271762848,0.0717257559299469,0.000214187006349675,42,"short cycle crop"
"439",439,0.037770964205265,0.0317065007984638,0.0344984829425812,0.0439039841294289,0.059320155531168,0.0739108026027679,0.091082438826561,0.0947428271174431,0.107056722044945,0.100859373807907,0.092270165681839,0.0810830593109131,0.000304413173580542,42,"short cycle crop"
"440",440,0.0325369797646999,0.0273078475147486,0.0319628231227398,0.0381230227649212,0.053022276610136,0.0689086988568306,0.0838871747255325,0.0868707820773125,0.0878785029053688,0.0816157162189484,0.0788268372416496,0.0695434585213661,0.000174846049048938,42,"short cycle crop"
"441",441,0.0368547141551971,0.0241513941437006,0.0320551432669163,0.0555162690579891,0.0785929337143898,0.089485377073288,0.100833743810654,0.10272578150034,0.0946229547262192,0.0863817557692528,0.0804010108113289,0.0716077014803886,0.00021392060443759,42,"short cycle crop"
"442",442,0.0383675917983055,0.0346964746713638,0.0400574952363968,0.0498693622648716,0.0728147551417351,0.088490791618824,0.103649415075779,0.104285843670368,0.0932767763733864,0.0861540585756302,0.0843171924352646,0.0736681520938873,0.000296776095638052,42,"short cycle crop"
"443",443,0.0447164289653301,0.0859290510416031,0.155039384961128,0.107622385025024,0.0952256321907043,0.0984202325344086,0.108601309359074,0.111094959080219,0.0938863232731819,0.0754930526018143,0.0575116872787476,0.0422114208340645,0.000674767245072871,42,"short cycle crop"
"444",444,0.0455092824995518,0.0833614692091942,0.147854194045067,0.101543560624123,0.100399643182755,0.103694833815098,0.113298408687115,0.113673456013203,0.0961348488926888,0.0739873945713043,0.054236613214016,0.0402949489653111,0.00146415526978672,42,"short cycle crop"
"445",445,0.0467763021588326,0.0324701778590679,0.0462311767041683,0.0657313764095306,0.081271655857563,0.0877678170800209,0.101073630154133,0.101005360484123,0.0885193571448326,0.0746354460716248,0.0593740232288837,0.0484864376485348,0.000231585407163948,42,"short cycle crop"
"446",446,0.0436451211571693,0.0346231795847416,0.0478787384927273,0.0681657940149307,0.0793172344565392,0.0814487636089325,0.0887366607785225,0.0900532081723213,0.0811388120055199,0.0715454518795013,0.0611644759774208,0.0485580265522003,0.000176427231053822,42,"short cycle crop"
"447",447,0.0546890571713448,0.0463678129017353,0.0465768352150917,0.0565042458474636,0.0852924734354019,0.114505395293236,0.104707829654217,0.102140791714191,0.0922613516449928,0.0842483267188072,0.0699642524123192,0.0552516989409924,0.000744081335142255,42,"short cycle crop"
"448",448,0.0472204387187958,0.0407254844903946,0.0432585068047047,0.051742497831583,0.0720035284757614,0.0833541676402092,0.0864076986908913,0.0875285193324089,0.081355132162571,0.0739782974123955,0.0616681426763535,0.0489360988140106,0.000354373303707689,42,"short cycle crop"
"449",449,0.0513612553477287,0.0941239893436432,0.14922259747982,0.118080362677574,0.0970505177974701,0.121113397181034,0.128135144710541,0.126493021845818,0.112263157963753,0.0920024961233139,0.0796717926859856,0.0608182549476624,0.00116477068513632,42,"short cycle crop"
"450",450,0.0411158464848995,0.0873212292790413,0.133430153131485,0.0915213525295258,0.0911310911178589,0.0993151590228081,0.106287822127342,0.103199526667595,0.0893371552228928,0.073563776910305,0.0605467259883881,0.0468533262610435,0.00150041049346328,42,"short cycle crop"
"451",451,0.0463439077138901,0.0872535333037376,0.140356183052063,0.112205013632774,0.0989001989364624,0.118951320648193,0.13079522550106,0.127261370420456,0.111985072493553,0.0925151258707047,0.0739149376749992,0.0547103770077229,0.0011067904997617,42,"short cycle crop"
"452",452,0.0268422905355692,0.0162912346422672,0.0199854988604784,0.0271142795681953,0.0425591133534908,0.0570880584418774,0.0719521269202232,0.0766453370451927,0.0730651840567589,0.0677446573972702,0.0590788424015045,0.051051028072834,0.000215541804209352,42,"olive"
"453",453,0.0312179308384657,0.0197023618966341,0.0200166068971157,0.0287718456238508,0.0427487380802631,0.0576935969293118,0.0737252831459045,0.0774887204170227,0.0738739520311356,0.0672451481223106,0.0596121624112129,0.0536000579595566,0.000279154308373109,42,"olive"
"454",454,0.0385587848722935,0.0285681579262018,0.0272229351103306,0.0375337973237038,0.0576628595590591,0.0723934099078178,0.0876209437847137,0.0908521264791489,0.085950955748558,0.0805575251579285,0.0737031400203705,0.0648205280303955,0.000195991073269397,42,"olive"
"455",455,0.0329698175191879,0.0204566437751055,0.0213359259068966,0.0330695621669292,0.0498921237885952,0.0654600337147713,0.0825522467494011,0.0885991528630257,0.0812733396887779,0.0730369091033936,0.0659027770161629,0.0573071911931038,0.000168218844919465,42,"olive"
"456",456,0.0405861102044582,0.0304004997014999,0.0307476259768009,0.0430835299193859,0.0601932294666767,0.075995035469532,0.0934069007635117,0.100709199905396,0.091701902449131,0.0838944241404533,0.0751359611749649,0.0669354423880577,0.000146177233546041,42,"olive"
"457",457,0.0230600442737341,0.0119033828377724,0.0130513636395335,0.027007358148694,0.0472029373049736,0.0614655613899231,0.0745460093021393,0.0805715173482895,0.0748634338378906,0.0696941018104553,0.0600078329443932,0.0517326965928078,0.000270192656898871,42,"olive"
"458",458,0.0328838340938091,0.0252007860690355,0.0263425409793854,0.0354932770133018,0.0492724515497684,0.0653676688671112,0.0762186869978905,0.0789824575185776,0.0735047683119774,0.0688440054655075,0.059812244027853,0.0507957637310028,0.000518478744197637,50,"olive"
"459",459,0.0278456211090088,0.0171396601945162,0.0180687420070171,0.0288267228752375,0.0447273142635822,0.0619155913591385,0.0748018845915794,0.0776448920369148,0.0722646787762642,0.0680283978581429,0.0592827349901199,0.0505326241254807,0.000471507955808192,50,"olive"
"460",460,0.0322333425283432,0.0224329214543104,0.0242020711302757,0.0326722972095013,0.0488759316504002,0.0659682229161263,0.0766917318105698,0.08089929074049,0.0758723467588425,0.0733720064163208,0.0656103193759918,0.0580029413104057,0.000466195459011942,50,"olive"
"461",461,0.0302645061165094,0.0206609945744276,0.0216555316001177,0.0327489525079727,0.0518413446843624,0.0698462054133415,0.082584522664547,0.0894165933132172,0.0848316550254822,0.0777086541056633,0.0682273432612419,0.0596614331007004,0.000483852403704077,50,"olive"
"462",462,0.0421631522476673,0.0329079478979111,0.0314236581325531,0.0386347807943821,0.05655587464571,0.071234256029129,0.0865385010838509,0.0896590352058411,0.082951657474041,0.0780727043747902,0.0698955729603767,0.0621996819972992,0.000263378664385527,42,"olive"
"463",463,0.0396010465919971,0.0276607945561409,0.0285618603229523,0.0373433940112591,0.0573910586535931,0.0739956423640251,0.0892687886953354,0.0903704464435577,0.0855703577399254,0.079665333032608,0.0723743513226509,0.0641537010669708,0.000194812164409086,42,"olive"
"464",464,0.0244753826409578,0.0160692427307367,0.0163578614592552,0.0252818558365107,0.0438604019582272,0.0615465939044952,0.0747025609016418,0.0756585448980331,0.0688861459493637,0.0614020153880119,0.0520546957850456,0.0449219085276127,0.000524259929079562,50,"olive"
"465",465,0.0323735363781452,0.0252255443483591,0.0219651516526937,0.031554002314806,0.0500804856419563,0.0667103230953217,0.0799821317195892,0.0768654346466064,0.0692939981818199,0.0638595670461655,0.0556557103991508,0.0487222336232662,0.000426870596129447,50,"olive"
"466",466,0.025338726118207,0.0172898173332214,0.0159737803041935,0.0253857746720314,0.0412597544491291,0.0612134039402008,0.0729618743062019,0.0712299272418022,0.0638192966580391,0.0568741373717785,0.0500595234334469,0.0418975800275803,0.000371686212019995,50,"olive"
"467",467,0.0297175161540508,0.0234387945383787,0.0198794044554234,0.0286060404032469,0.0456065610051155,0.0627239495515823,0.0769828334450722,0.0747551172971725,0.0679740384221077,0.0641108751296997,0.0541900731623173,0.0468305833637714,0.000487516954308376,50,"olive"
"468",468,0.0314799956977367,0.0227792076766491,0.0215535238385201,0.0277745258063078,0.0455296188592911,0.063831053674221,0.0724248662590981,0.0730027481913567,0.0675912946462631,0.0617405623197556,0.0539495386183262,0.0467603839933872,0.000535426137503237,50,"olive"
"469",469,0.0325419567525387,0.0231460463255644,0.0197167284786701,0.0294516608119011,0.0502790100872517,0.0680979862809181,0.0797586888074875,0.0792944133281708,0.0729872286319733,0.0666420608758926,0.0577995181083679,0.0490661971271038,0.00038935718475841,50,"olive"
"470",470,0.0292700156569481,0.0209128297865391,0.0189376939088106,0.0282794274389744,0.0469494946300983,0.0652533620595932,0.0768512338399887,0.0774419233202934,0.0694156438112259,0.064495176076889,0.0556746833026409,0.0479111894965172,0.000389435823308304,50,"olive"
"471",471,0.0328080877661705,0.0256267599761486,0.0248738527297974,0.0323382206261158,0.049566600471735,0.0670099332928658,0.0787439867854118,0.0774054378271103,0.0709432065486908,0.0621897540986538,0.0559428296983242,0.0500757470726967,0.000296321959467605,50,"olive"
"472",472,0.0326418057084084,0.0232833959162235,0.0213575344532728,0.0313869677484035,0.0484238155186176,0.066934771835804,0.0795742645859718,0.0778174474835396,0.0674926787614822,0.0585491210222244,0.0528072789311409,0.0442857481539249,0.000520972476806492,50,"olive"
"473",473,0.0362926051020622,0.0283699743449688,0.0259113609790802,0.0370338149368763,0.0547028295695782,0.0713468343019485,0.0828193500638008,0.0831829160451889,0.0774631351232529,0.0688561424612999,0.0614312030375004,0.0490226522088051,0.000513990176841617,50,"olive"
"474",474,0.0481085777282715,0.039103340357542,0.0384348630905151,0.0483790077269077,0.0644046813249588,0.078755147755146,0.0917501449584961,0.0918341130018234,0.083891436457634,0.0774440169334412,0.0724169760942459,0.0697465762495995,0.000220741669181734,42,"olive"
"475",475,0.0333258807659149,0.0233478415757418,0.0293466672301292,0.0384754575788975,0.0562163554131985,0.0731062963604927,0.0872312411665916,0.0786321833729744,0.0706935077905655,0.0672697573900223,0.0654265061020851,0.0617690570652485,0.000238220687606372,42,"olive"
"476",476,0.0504154562950134,0.0379969030618668,0.0378810726106167,0.0468272231519222,0.0663881301879883,0.0814911350607872,0.0952723696827888,0.0903446599841118,0.0824007391929626,0.078594334423542,0.0736013278365135,0.070382721722126,0.000207399949431419,42,"olive"
"477",477,0.0458178259432316,0.0327275507152081,0.033173531293869,0.0417523831129074,0.0601543821394444,0.077624224126339,0.0918425321578979,0.0855631604790688,0.0764198005199432,0.0722094029188156,0.0712785124778748,0.0670118182897568,0.000197272660443559,42,"olive"
"478",478,0.0426876805722713,0.0313889272511005,0.0329383909702301,0.0405955947935581,0.0564604550600052,0.0720173791050911,0.0856883674860001,0.0782219842076302,0.0682087987661362,0.0655658841133118,0.063427060842514,0.0597857460379601,0.000194698470295407,42,"olive"
"479",479,0.0426687970757484,0.0341019928455353,0.0357054769992828,0.0429520942270756,0.0569831393659115,0.0723089054226875,0.0869674757122993,0.077914334833622,0.0698415338993073,0.0668135583400726,0.0644443929195404,0.0610994398593903,0.000221037422306836,42,"olive"
"480",480,0.0367593169212341,0.0256682764738798,0.0257166158407927,0.0361226834356785,0.0542698204517365,0.069874107837677,0.0834484547376633,0.0783271044492722,0.0701509341597557,0.0664065480232239,0.062112458050251,0.0587388537824154,0.000178945585503243,42,"olive"
"481",481,0.053501270711422,0.0401203110814095,0.0416140183806419,0.0487874001264572,0.065165676176548,0.0773918479681015,0.0875052586197853,0.0868746265769005,0.0752389654517174,0.0692230761051178,0.0650038719177246,0.0619770735502243,0.000211300444789231,42,"olive"
"482",482,0.0393353551626205,0.0252402406185865,0.0249030031263828,0.0349494107067585,0.0523609109222889,0.0647903084754944,0.075988307595253,0.0761549845337868,0.0672793239355087,0.0613014064729214,0.0571178644895554,0.054892361164093,0.000178441739990376,42,"olive"
"483",483,0.0395447723567486,0.0301085859537125,0.0305813699960709,0.0380874499678612,0.0518232546746731,0.0667625889182091,0.0796657428145409,0.0776770040392876,0.0678695887327194,0.0647023990750313,0.0617965161800385,0.0601299852132797,0.000232351914746687,42,"olive"
"484",484,0.0631696879863739,0.0548078492283821,0.0541534498333931,0.062130980193615,0.0735359862446785,0.0886666402220726,0.100414805114269,0.0964738801121712,0.0891933590173721,0.0843223258852959,0.081671342253685,0.0764536112546921,0.000228159333346412,42,"olive"
