"","ID","b08Jan","b08Feb","b08Mar","b08Apr","b08May","b08Jun","b08Jul","b08Aug","b08Sep","b08Oct","b08Nov","b08Dec","b08_pen","n","specie"
"328",328,0.280049681663513,0.299634248018265,0.324104994535446,0.333849251270294,0.302903592586517,0.263192355632782,0.237060353159904,0.177886322140694,0.178454995155334,0.184456035494804,0.224872320890427,0.259866058826447,0.000849778123665601,42,"short cycle crop"
"329",329,0.129137888550758,0.107219345867634,0.0912393853068352,0.113337360322475,0.134333610534668,0.15513402223587,0.175068199634552,0.189831808209419,0.231290429830551,0.259540498256683,0.296325415372849,0.357723414897919,0.000489959318656474,42,"short cycle crop"
"330",330,0.122417479753494,0.103650093078613,0.0929045900702477,0.11627484112978,0.138741955161095,0.157561406493187,0.175355464220047,0.189468741416931,0.236747264862061,0.264690756797791,0.307453900575638,0.377040296792984,0.000447009428171441,42,"short cycle crop"
"331",331,0.136854007840157,0.109882190823555,0.0957981124520302,0.114825591444969,0.138602405786514,0.158447220921516,0.17602202296257,0.190591081976891,0.228048250079155,0.238339558243752,0.285382211208344,0.350373119115829,0.00047239736886695,42,"short cycle crop"
"332",332,0.126713186502457,0.100643619894981,0.0940011590719223,0.113560266792774,0.136152729392052,0.154338955879211,0.17328479886055,0.186855137348175,0.216966167092323,0.230554848909378,0.274700492620468,0.341470092535019,0.000645761319901794,42,"short cycle crop"
"333",333,0.320394992828369,0.341930508613586,0.460005044937134,0.503959119319916,0.438955724239349,0.360814422369003,0.359127014875412,0.301256090402603,0.211554169654846,0.179442644119263,0.190731659531593,0.252147704362869,0.00468502193689346,42,"short cycle crop"
"334",334,0.310078203678131,0.317106664180756,0.389836519956589,0.525102436542511,0.470798701047897,0.35285872220993,0.306717932224274,0.257200300693512,0.189850762486458,0.162238925695419,0.171436548233032,0.232571989297867,0.00398347759619355,42,"short cycle crop"
"335",335,0.31274151802063,0.322137147188187,0.393899917602539,0.488157838582993,0.435584932565689,0.333450734615326,0.284194976091385,0.238514602184296,0.189969971776009,0.170836463570595,0.177166685461998,0.230438813567162,0.00302187772467732,42,"short cycle crop"
"336",336,0.311559498310089,0.37604695558548,0.463093221187592,0.508789658546448,0.361232995986938,0.299394458532333,0.274876117706299,0.230432420969009,0.18568928539753,0.164122596383095,0.164922580122948,0.194181829690933,0.00427243020385504,42,"short cycle crop"
"337",337,0.307954549789429,0.328924208879471,0.398465842008591,0.495802223682404,0.4223972260952,0.323683142662048,0.301550060510635,0.247854337096214,0.186425060033798,0.163334295153618,0.168023273348808,0.212416112422943,0.00219526351429522,42,"short cycle crop"
"338",338,0.29500088095665,0.29804664850235,0.333954334259033,0.519119799137115,0.49622255563736,0.331066131591797,0.281543880701065,0.234128877520561,0.185893878340721,0.164659857749939,0.163464576005936,0.203126549720764,0.00511341169476509,42,"short cycle crop"
"339",339,0.339944690465927,0.312489151954651,0.214966893196106,0.118439845740795,0.140937820076942,0.169583946466446,0.181984677910805,0.191689118742943,0.200404465198517,0.227177247405052,0.264877110719681,0.282723814249039,0.00416593346744776,42,"short cycle crop"
"340",340,0.338376820087433,0.324599832296371,0.231743842363358,0.131847590208054,0.15419627726078,0.181719467043877,0.191119268536568,0.195869669318199,0.207638666033745,0.231382414698601,0.272756516933441,0.302885174751282,0.00413696933537722,42,"short cycle crop"
"341",341,0.320587933063507,0.309529662132263,0.223974272608757,0.126434445381165,0.147152453660965,0.172804191708565,0.184485852718353,0.189357236027718,0.199621751904488,0.220418840646744,0.256401270627975,0.289494216442108,0.00367692252621055,42,"short cycle crop"
"342",342,0.334568798542023,0.361449718475342,0.328541487455368,0.214822694659233,0.154636204242706,0.186658173799515,0.204653784632683,0.176183789968491,0.174225717782974,0.167986407876015,0.175565212965012,0.178704544901848,0.0101823033764958,42,"short cycle crop"
"343",343,0.304058074951172,0.332897275686264,0.302073389291763,0.206274792551994,0.169772163033485,0.20588630437851,0.22197225689888,0.187434479594231,0.181401565670967,0.171113908290863,0.189274519681931,0.196806117892265,0.00839471537619829,42,"short cycle crop"
"344",344,0.303130269050598,0.333712100982666,0.31173974275589,0.214359983801842,0.161103054881096,0.196484461426735,0.211986795067787,0.184766009449959,0.171329021453857,0.159167975187302,0.176089257001877,0.269375801086426,0.00801317766308784,42,"short cycle crop"
"345",345,0.30561026930809,0.331313669681549,0.324177742004395,0.221079304814339,0.164234966039658,0.204673111438751,0.217169463634491,0.188046813011169,0.174727872014046,0.165545642375946,0.189311072230339,0.287399262189865,0.008708281442523,42,"short cycle crop"
"346",346,0.450585246086121,0.397063344717026,0.301994174718857,0.179811134934425,0.159539893269539,0.190236538648605,0.196379140019417,0.206577733159065,0.237137705087662,0.271171033382416,0.315751194953918,0.335703432559967,0.00358496909029782,42,"short cycle crop"
"347",347,0.383559852838516,0.38984540104866,0.345941990613937,0.290670722723007,0.29444482922554,0.27159121632576,0.270413041114807,0.224150478839874,0.200694248080254,0.209744647145271,0.264672785997391,0.303458482027054,0.00781093165278435,42,"short cycle crop"
"348",348,0.327138006687164,0.368496298789978,0.399730414152145,0.402909100055695,0.376533150672913,0.329498916864395,0.291853129863739,0.221262291073799,0.188777387142181,0.190357223153114,0.232252389192581,0.26137363910675,0.00149420893285424,42,"short cycle crop"
"349",349,0.379444748163223,0.345269948244095,0.263687312602997,0.126504555344582,0.131296619772911,0.174089774489403,0.202344432473183,0.244440212845802,0.304906994104385,0.320130944252014,0.335350960493088,0.35183373093605,0.00171110755763948,42,"short cycle crop"
"350",350,0.3751420378685,0.355648130178452,0.28798833489418,0.135650351643562,0.132306769490242,0.174158751964569,0.199718341231346,0.23644033074379,0.293097734451294,0.312053769826889,0.326953679323196,0.332605719566345,0.00258071115240455,42,"short cycle crop"
"351",351,0.36857396364212,0.351180881261826,0.306048363447189,0.140846833586693,0.133754789829254,0.176533162593842,0.202515915036201,0.23357854783535,0.281131714582443,0.289860159158707,0.315410047769547,0.330586403608322,0.00204563629813492,42,"short cycle crop"
"352",352,0.323376536369324,0.266767770051956,0.209470689296722,0.136470258235931,0.153841331601143,0.179998338222504,0.27529039978981,0.409220814704895,0.36097577214241,0.192694067955017,0.216417536139488,0.305040001869202,0.00446067424491048,42,"short cycle crop"
"353",353,0.311842858791351,0.255795687437057,0.214381664991379,0.126325026154518,0.151928722858429,0.185732126235962,0.285200566053391,0.415396273136139,0.368771851062775,0.190300837159157,0.227626025676727,0.314575552940369,0.00912839360535145,42,"short cycle crop"
"354",354,0.313332438468933,0.271514415740967,0.219644874334335,0.133704975247383,0.160254925489426,0.187724232673645,0.274443387985229,0.403288871049881,0.356608152389526,0.191452577710152,0.232197865843773,0.32440373301506,0.0090387025848031,42,"short cycle crop"
"355",355,0.374470919370651,0.396130234003067,0.417661845684052,0.397751897573471,0.373995691537857,0.29451185464859,0.212290272116661,0.194710716605186,0.181582286953926,0.172558292746544,0.185521215200424,0.229255571961403,0.00168930587824434,42,"short cycle crop"
"356",356,0.347045242786407,0.324844390153885,0.324213743209839,0.313336998224258,0.292634636163712,0.258591800928116,0.211621999740601,0.195844829082489,0.180028542876244,0.171357274055481,0.187695100903511,0.244473785161972,0.00140929932240397,42,"short cycle crop"
"357",357,0.35216161608696,0.371311157941818,0.329819589853287,0.279205948114395,0.249926969408989,0.241633355617523,0.210043236613274,0.196084424853325,0.178389996290207,0.173473432660103,0.181300073862076,0.246219620108604,0.00179125252179801,42,"short cycle crop"
"358",358,0.346106499433517,0.406622886657715,0.413861334323883,0.338759869337082,0.289973169565201,0.253495186567307,0.20396776497364,0.188823312520981,0.173164263367653,0.171312302350998,0.181925237178802,0.245093137025833,0.00189587520435452,42,"short cycle crop"
"359",359,0.249211207032204,0.272786200046539,0.325879573822021,0.367131650447845,0.323708713054657,0.181591331958771,0.199046969413757,0.216611012816429,0.221371710300446,0.228960499167442,0.263289868831635,0.277212649583817,0.00586601346731186,42,"short cycle crop"
"360",360,0.265711754560471,0.269035190343857,0.303997069597244,0.344506561756134,0.285122692584991,0.160890385508537,0.183662205934525,0.212206125259399,0.216306746006012,0.225461259484291,0.249518156051636,0.263575345277786,0.00439471751451492,42,"short cycle crop"
"361",361,0.47163513302803,0.295237749814987,0.134401991963387,0.138142377138138,0.162451192736626,0.209060415625572,0.209966257214546,0.210827499628067,0.227710992097855,0.255908340215683,0.316204369068146,0.30450314283371,0.00263284100219607,42,"short cycle crop"
"362",362,0.495479762554169,0.310175210237503,0.144569799304008,0.129805117845535,0.146246463060379,0.188109382987022,0.195298835635185,0.20111171901226,0.22827735543251,0.25020495057106,0.298417448997498,0.290990829467773,0.00191270955838263,42,"short cycle crop"
"363",363,0.364703238010406,0.395279824733734,0.410143822431564,0.393516480922699,0.363474071025848,0.333247691392899,0.308852553367615,0.221801921725273,0.18429958820343,0.185773476958275,0.235247105360031,0.270516097545624,0.00151722319424152,42,"short cycle crop"
"364",364,0.306317985057831,0.361464619636536,0.418003380298615,0.424255073070526,0.446057796478271,0.433728277683258,0.377321183681488,0.325069099664688,0.29180184006691,0.199065402150154,0.172877863049507,0.158499553799629,0.00192520127166063,42,"short cycle crop"
"365",365,0.307709634304047,0.342680782079697,0.396431565284729,0.39935564994812,0.425383746623993,0.404811084270477,0.350364089012146,0.311065316200256,0.277230799198151,0.196813836693764,0.170967534184456,0.1602903008461,0.00118826248217374,42,"short cycle crop"
"366",366,0.10515745729208,0.0917190536856651,0.0972212255001068,0.111202329397202,0.131144121289253,0.150879502296448,0.170588091015816,0.195547178387642,0.198366716504097,0.218602582812309,0.22226770222187,0.239729151129723,0.00172856834251434,42,"short cycle crop"
"367",367,0.21080569922924,0.193906754255295,0.200787723064423,0.243470445275307,0.282103657722473,0.2451211810112,0.187310770153999,0.20940475165844,0.213783234357834,0.208905979990959,0.212312251329422,0.22998933494091,0.00465343007817864,42,"short cycle crop"
"368",368,0.226279675960541,0.200855761766434,0.174748241901398,0.179586991667747,0.216247066855431,0.209678798913956,0.176669642329216,0.201064586639404,0.216357499361038,0.224179923534393,0.236043453216553,0.266048818826675,0.00451675802469254,42,"short cycle crop"
"369",369,0.168121621012688,0.146503657102585,0.144244283437729,0.150355294346809,0.16126774251461,0.150576442480087,0.176831498742104,0.200533658266068,0.248569622635841,0.28997203707695,0.30698624253273,0.293414294719696,0.00304470560513437,42,"short cycle crop"
"370",370,0.21755239367485,0.189221560955048,0.169132679700851,0.169243052601814,0.178103178739548,0.155702337622643,0.178278043866158,0.214441210031509,0.242598488926888,0.291042864322662,0.298876941204071,0.288083463907242,0.002489811507985,42,"short cycle crop"
"371",371,0.208979770541191,0.178299739956856,0.159509897232056,0.16286663711071,0.175940617918968,0.148451417684555,0.168707743287086,0.213011085987091,0.25114119052887,0.296715050935745,0.300797015428543,0.276254802942276,0.00248140655457973,42,"short cycle crop"
"372",372,0.295484453439713,0.195186898112297,0.0987024456262589,0.11106838285923,0.14195354282856,0.169716626405716,0.217377156019211,0.27277210354805,0.315674275159836,0.329741984605789,0.321348518133163,0.309443026781082,0.00113089522346854,42,"short cycle crop"
"373",373,0.343866407871246,0.168102622032166,0.0941764116287231,0.111421398818493,0.141579821705818,0.168271452188492,0.204274564981461,0.247048452496529,0.279940545558929,0.283786475658417,0.259453952312469,0.22951765358448,0.000551313103642315,42,"short cycle crop"
"374",374,0.161841303110123,0.224618256092072,0.306408107280731,0.31200584769249,0.301492363214493,0.281619936227798,0.271840155124664,0.25505656003952,0.198168382048607,0.186431750655174,0.207814916968346,0.201634287834167,0.0029525535646826,42,"short cycle crop"
"375",375,0.161087870597839,0.217295408248901,0.295551747083664,0.306618064641953,0.298146843910217,0.274840652942657,0.271907359361649,0.266455620527267,0.20119833946228,0.196496456861496,0.251732110977173,0.227011501789093,0.00349101913161576,42,"short cycle crop"
"376",376,0.160426288843155,0.220751360058784,0.310414463281631,0.300458580255508,0.283438146114349,0.259683549404144,0.265332788228989,0.261588603258133,0.206483393907547,0.247140631079674,0.268077194690704,0.266719222068787,0.00148849049583077,42,"short cycle crop"
"377",377,0.365276992321014,0.305949091911316,0.274962306022644,0.214278072118759,0.172409728169441,0.170175537467003,0.175187602639198,0.175341740250587,0.186259388923645,0.224563717842102,0.239098012447357,0.257165968418121,0.00116809085011482,42,"short cycle crop"
"378",378,0.245859578251839,0.261552512645721,0.331529200077057,0.305602461099625,0.210750922560692,0.181639090180397,0.180727481842041,0.180867597460747,0.190684869885445,0.218027874827385,0.23220819234848,0.246915146708488,0.00608445517718792,42,"short cycle crop"
"379",379,0.214939132332802,0.191664606332779,0.284050136804581,0.304118573665619,0.196101173758507,0.171286433935165,0.179693534970284,0.1788150370121,0.192429706454277,0.222324639558792,0.228181436657906,0.241492390632629,0.00289211398921907,42,"short cycle crop"
"380",380,0.250160962343216,0.103157319128513,0.113028593361378,0.0975095629692078,0.127343788743019,0.155760660767555,0.170043990015984,0.178970545530319,0.189030051231384,0.209586948156357,0.215298980474472,0.236675590276718,0.00183673447463661,42,"short cycle crop"
"381",381,0.368318915367126,0.191660791635513,0.119788199663162,0.106632359325886,0.130739212036133,0.160083383321762,0.185669094324112,0.208202689886093,0.250267088413239,0.282670944929123,0.277133584022522,0.267435431480408,0.00259569007903337,42,"short cycle crop"
"382",382,0.116373367607594,0.107390776276588,0.097410075366497,0.0957609564065933,0.12199480086565,0.150014534592628,0.172314941883087,0.187026679515839,0.20488303899765,0.238807439804077,0.266624838113785,0.256430983543396,0.000730761792510748,42,"short cycle crop"
"383",383,0.392444610595703,0.357225507497787,0.328244984149933,0.267417430877686,0.219963014125824,0.196159392595291,0.184179469943047,0.192130610346794,0.186404809355736,0.178521871566772,0.202712997794151,0.246005445718765,0.00107412866782397,42,"short cycle crop"
"384",384,0.324962645769119,0.301732867956161,0.278965950012207,0.243144154548645,0.216493725776672,0.19481748342514,0.168649479746819,0.181553617119789,0.209222584962845,0.226544722914696,0.226193532347679,0.248851701617241,0.000954747782088816,42,"short cycle crop"
"385",385,0.338991045951843,0.35281565785408,0.36153107881546,0.326499789953232,0.284978717565536,0.219376400113106,0.169627144932747,0.178609356284142,0.183251023292542,0.198695138096809,0.212271243333817,0.244407966732979,0.000919906073249876,42,"short cycle crop"
"386",386,0.359708100557327,0.373440593481064,0.375408232212067,0.337447702884674,0.308648198843002,0.257218331098557,0.16914190351963,0.177600711584091,0.183215349912643,0.19939161837101,0.200568124651909,0.233892410993576,0.00136707397177815,42,"short cycle crop"
"387",387,0.332870960235596,0.317768722772598,0.286747336387634,0.252404659986496,0.236627399921417,0.209706351161003,0.164429232478142,0.174557685852051,0.199474364519119,0.221172317862511,0.211829245090485,0.215543583035469,0.00160644587595016,42,"short cycle crop"
"388",388,0.324476718902588,0.296773821115494,0.279114246368408,0.233665466308594,0.229952782392502,0.201489716768265,0.165542170405388,0.177807524800301,0.208148702979088,0.222846850752831,0.211865559220314,0.210670039057732,0.00093313871184364,42,"short cycle crop"
"389",389,0.340852797031403,0.316416352987289,0.284558266401291,0.238596931099892,0.226349160075188,0.199281617999077,0.162535443902016,0.176746800541878,0.202412351965904,0.22060851752758,0.209919020533562,0.206870704889297,0.00177506916224957,42,"short cycle crop"
"390",390,0.376368194818497,0.30282536149025,0.24392281472683,0.214247912168503,0.226012289524078,0.250031411647797,0.264783471822739,0.241604581475258,0.242737859487534,0.208190023899078,0.1750218719244,0.192756459116936,0.000941213045734912,42,"short cycle crop"
"391",391,0.338279098272324,0.212421670556068,0.153893396258354,0.172048285603523,0.195301279425621,0.223226308822632,0.239575102925301,0.218555971980095,0.218854144215584,0.184241876006126,0.149070128798485,0.162897795438766,0.00491156615316868,42,"short cycle crop"
"392",392,0.376717120409012,0.365133792161942,0.323034703731537,0.258938819169998,0.252570420503616,0.271868765354156,0.285940617322922,0.262494176626205,0.26169615983963,0.236167892813683,0.184251844882965,0.19596129655838,0.00179625034797937,42,"short cycle crop"
"393",393,0.381125450134277,0.303370714187622,0.24767430126667,0.225931659340858,0.239905014634132,0.262545615434647,0.274076193571091,0.239381566643715,0.236353933811188,0.195258051156998,0.152746096253395,0.152677476406097,0.00203344761393964,42,"short cycle crop"
"394",394,0.376016557216644,0.292089968919754,0.239735201001167,0.220217302441597,0.250498414039612,0.286501854658127,0.297253340482712,0.249294549226761,0.239607185125351,0.172915488481522,0.159726530313492,0.157476097345352,0.00150314869824797,42,"short cycle crop"
"395",395,0.359425455331802,0.278930872678757,0.208308458328247,0.197095900774002,0.220296204090118,0.244695797562599,0.260485231876373,0.227491736412048,0.216487884521484,0.158589944243431,0.152250871062279,0.147801473736763,0.00089247856521979,42,"short cycle crop"
"396",396,0.393894076347351,0.319702237844467,0.228096053004265,0.207424834370613,0.223001539707184,0.245439037680626,0.260377198457718,0.232498154044151,0.230564177036285,0.192185491323471,0.154609218239784,0.157009661197662,0.00118396279867738,42,"short cycle crop"
"397",397,0.390588283538818,0.320497959852219,0.278210580348969,0.261870861053467,0.2386654317379,0.145149201154709,0.15013287961483,0.158558860421181,0.157212540507317,0.149873211979866,0.196955949068069,0.30992066860199,0.00692971749231219,42,"short cycle crop"
"398",398,0.380400985479355,0.303478926420212,0.248722672462463,0.247448399662971,0.242964163422585,0.23422209918499,0.254386574029922,0.247743159532547,0.23602195084095,0.190091252326965,0.219277456402779,0.325364142656326,0.0040530739352107,42,"short cycle crop"
"399",399,0.386352181434631,0.317070335149765,0.281492471694946,0.264855235815048,0.250878095626831,0.248353660106659,0.268837660551071,0.26296254992485,0.247943431138992,0.196883007884026,0.224378824234009,0.336481541395187,0.00619507161900401,42,"short cycle crop"
"400",400,0.390868306159973,0.322228938341141,0.277791112661362,0.261991232633591,0.246135503053665,0.252372115850449,0.271924138069153,0.259912073612213,0.244523495435715,0.193765267729759,0.22214762866497,0.336913615465164,0.00560377165675163,42,"short cycle crop"
"401",401,0.390449225902557,0.311421066522598,0.205760702490807,0.219065427780151,0.219099789857864,0.198932036757469,0.22099781036377,0.218271046876907,0.210010454058647,0.178155973553658,0.199575185775757,0.281600594520569,0.00199443404562771,42,"short cycle crop"
"402",402,0.169162228703499,0.304050534963608,0.342172294855118,0.342608481645584,0.332325547933578,0.33576038479805,0.34339565038681,0.282480835914612,0.162103369832039,0.178999453783035,0.325474143028259,0.373644053936005,0.00248298095539212,42,"short cycle crop"
"403",403,0.170451566576958,0.28883495926857,0.329386025667191,0.336921066045761,0.328742772340775,0.339871287345886,0.344010382890701,0.277958035469055,0.154401764273643,0.170098811388016,0.33665132522583,0.387526452541351,0.00345808081328869,42,"short cycle crop"
"404",404,0.186119794845581,0.310767501592636,0.351966708898544,0.349227368831635,0.327597230672836,0.328335523605347,0.330600142478943,0.27022448182106,0.159961029887199,0.168806105852127,0.312536180019379,0.380143463611603,0.00230203219689429,42,"short cycle crop"
"405",405,0.1705032736063,0.298667907714844,0.346638351678848,0.341920465230942,0.323074787855148,0.320528149604797,0.329230755567551,0.271348208189011,0.156491234898567,0.166526570916176,0.318721622228622,0.384676694869995,0.00204636924900115,42,"short cycle crop"
"406",406,0.18277582526207,0.299576729536057,0.348466277122498,0.348017930984497,0.326665610074997,0.326333165168762,0.338363289833069,0.277093768119812,0.163132816553116,0.172343671321869,0.325380563735962,0.368205010890961,0.00361366104334593,42,"short cycle crop"
"407",407,0.226029232144356,0.333754152059555,0.375621169805527,0.360294222831726,0.352930426597595,0.366670161485672,0.37515664100647,0.265064597129822,0.16230945289135,0.174583122134209,0.312961280345917,0.36613067984581,0.0042046420276165,42,"short cycle crop"
"408",408,0.282298535108566,0.360253423452377,0.371884286403656,0.344132125377655,0.333156764507294,0.348068803548813,0.346895635128021,0.238347589969635,0.16350919008255,0.179709672927856,0.327569305896759,0.369039803743362,0.00365353329107165,42,"short cycle crop"
"409",409,0.264742344617844,0.352384835481644,0.3755943775177,0.350071519613266,0.340318977832794,0.349683284759521,0.355340093374252,0.238999247550964,0.159653037786484,0.179562404751778,0.328234493732452,0.381579577922821,0.0043232748284936,42,"short cycle crop"
"410",410,0.227118134498596,0.331045746803284,0.370154172182083,0.342554926872253,0.327481836080551,0.343149125576019,0.347906917333603,0.235079422593117,0.15589214861393,0.164328277111053,0.295891910791397,0.349355965852737,0.00446430733427405,42,"short cycle crop"
"411",411,0.172157034277916,0.299750000238419,0.346395552158356,0.336979597806931,0.32919642329216,0.339025139808655,0.340813815593719,0.287428766489029,0.170843660831451,0.149532109498978,0.220641389489174,0.345282256603241,0.00184765818994492,42,"short cycle crop"
"412",412,0.21458238363266,0.317097932100296,0.352748304605484,0.345762848854065,0.327841341495514,0.323077410459518,0.331962376832962,0.292705178260803,0.197818025946617,0.175501614809036,0.238951936364174,0.352421432733536,0.00174682890065014,42,"short cycle crop"
"413",413,0.187199369072914,0.316144645214081,0.360645711421967,0.347091943025589,0.332310229539871,0.331841707229614,0.336006790399551,0.285320162773132,0.158264964818954,0.14186392724514,0.222548380494118,0.366783082485199,0.00216792547143996,42,"short cycle crop"
"414",414,0.278670310974121,0.376146107912064,0.400441467761993,0.368540793657303,0.348186761140823,0.356316685676575,0.364919096231461,0.247718751430511,0.162045255303383,0.177204817533493,0.314167201519012,0.380456417798996,0.00319330580532551,42,"short cycle crop"
"415",415,0.304452955722809,0.411542862653732,0.430020838975906,0.383701115846634,0.355684161186218,0.364989310503006,0.371728479862213,0.251605898141861,0.161312103271484,0.182605549693108,0.321055918931961,0.380141049623489,0.00406564166769385,42,"short cycle crop"
"416",416,0.311603248119354,0.393067389726639,0.408890664577484,0.361146152019501,0.330369621515274,0.3434878885746,0.345496475696564,0.240559637546539,0.16643337905407,0.182330757379532,0.319586783647537,0.375537306070328,0.00284516764804721,42,"short cycle crop"
"417",417,0.225754335522652,0.352586597204208,0.351012051105499,0.332130819559097,0.337152570486069,0.337101578712463,0.345150738954544,0.288778007030487,0.176175445318222,0.157453164458275,0.228595748543739,0.348867774009705,0.00306880404241383,42,"short cycle crop"
"418",418,0.247976839542389,0.335277765989304,0.342384666204453,0.328114598989487,0.332513093948364,0.34246814250946,0.354701220989227,0.265851229429245,0.183487892150879,0.190097808837891,0.319236308336258,0.373762875795364,0.00156660727225244,42,"short cycle crop"
"419",419,0.25822502374649,0.371191143989563,0.387193441390991,0.350050181150436,0.340643048286438,0.351096093654633,0.354462504386902,0.2526995241642,0.174048155546188,0.184912472963333,0.31145042181015,0.360894829034805,0.00390800274908543,42,"short cycle crop"
"420",420,0.272837460041046,0.382040143013,0.396266251802444,0.36413311958313,0.333740919828415,0.339886009693146,0.337979823350906,0.245564177632332,0.168766960501671,0.184077098965645,0.316289037466049,0.357473343610764,0.00250559230335057,42,"short cycle crop"
"421",421,0.256175607442856,0.334747105836868,0.349184036254883,0.331457316875458,0.331350713968277,0.334982752799988,0.334747195243835,0.257490217685699,0.196392685174942,0.201834291219711,0.32339346408844,0.377282202243805,0.00134717382024974,42,"short cycle crop"
"422",422,0.220517158508301,0.32716703414917,0.335621446371078,0.324441611766815,0.325563997030258,0.330584466457367,0.335606604814529,0.284083724021912,0.172075316309929,0.15244548022747,0.224034681916237,0.332971781492233,0.00256700860336423,42,"short cycle crop"
"423",423,0.426523357629776,0.409420192241669,0.402703136205673,0.335791170597076,0.217593997716904,0.209675580263138,0.231252551078796,0.230160281062126,0.187456905841827,0.160171896219254,0.195767670869827,0.232065364718437,0.00185978261288255,42,"short cycle crop"
"424",424,0.392104178667068,0.365661472082138,0.354132890701294,0.284255534410477,0.213565185666084,0.2211854159832,0.238666474819183,0.235018506646156,0.187286883592606,0.160177230834961,0.191987261176109,0.225883021950722,0.00147602835204452,42,"short cycle crop"
"425",425,0.494694709777832,0.437851339578629,0.408268541097641,0.309942632913589,0.221359595656395,0.222618445754051,0.23749965429306,0.234272360801697,0.190700441598892,0.16429628431797,0.209470376372337,0.246869683265686,0.00166133139282465,42,"short cycle crop"
"426",426,0.433156400918961,0.374267786741257,0.349501967430115,0.284961402416229,0.21564593911171,0.213929802179337,0.234547629952431,0.229365795850754,0.188357442617416,0.163086920976639,0.2005445510149,0.238629519939423,0.00187370623461902,42,"short cycle crop"
"427",427,0.440437495708466,0.411078274250031,0.378643751144409,0.302386879920959,0.212198287248611,0.208490207791328,0.207636341452599,0.279114812612534,0.342048227787018,0.351335793733597,0.33179846405983,0.381293654441833,0.00168881029821932,42,"short cycle crop"
"428",428,0.457217484712601,0.44010454416275,0.412670522928238,0.325581222772598,0.210893079638481,0.198893383145332,0.206158056855202,0.288052380084991,0.361170083284378,0.353823095560074,0.35741001367569,0.418778985738754,0.0013210125034675,42,"short cycle crop"
"429",429,0.432451397180557,0.395261764526367,0.368147820234299,0.287179231643677,0.206105574965477,0.201654121279716,0.207815706729889,0.281752914190292,0.332840532064438,0.353405654430389,0.355844646692276,0.407750457525253,0.0011527972528711,42,"short cycle crop"
"430",430,0.219558909535408,0.231924563646317,0.299673795700073,0.293580502271652,0.205315202474594,0.187899693846703,0.181974783539772,0.201007694005966,0.249804958701134,0.277068704366684,0.326895266771317,0.402966946363449,0.00117697461973876,42,"short cycle crop"
"431",431,0.205745711922646,0.248945146799088,0.336910158395767,0.284824699163437,0.210783660411835,0.191043481230736,0.182260692119598,0.195908665657043,0.238474071025848,0.259921491146088,0.28999063372612,0.375897884368896,0.000908903020899743,42,"short cycle crop"
"432",432,0.234578847885132,0.255384892225266,0.315876930952072,0.296469956636429,0.220688492059708,0.199449837207794,0.185356721282005,0.208225026726723,0.251766383647919,0.263960093259811,0.307597190141678,0.38809472322464,0.000862437475007027,42,"short cycle crop"
"433",433,0.383784860372543,0.395667165517807,0.354949563741684,0.245149061083794,0.235822737216949,0.25055605173111,0.239246800541878,0.239697009325027,0.262174040079117,0.284319370985031,0.3189777135849,0.392612755298615,0.00255735288374126,42,"short cycle crop"
"434",434,0.311067819595337,0.344912856817245,0.303890436887741,0.231121376156807,0.245520010590553,0.250190079212189,0.220869183540344,0.22511026263237,0.25691631436348,0.28443643450737,0.302321165800095,0.350288927555084,0.00208859494887292,42,"short cycle crop"
"435",435,0.336708217859268,0.369120925664902,0.328013598918915,0.233827754855156,0.224586129188538,0.244759783148766,0.242430403828621,0.241547048091888,0.273455113172531,0.292601943016052,0.310617059469223,0.390958040952682,0.00212180917151272,42,"short cycle crop"
"436",436,0.333897590637207,0.359294146299362,0.321250200271606,0.232185229659081,0.237221419811249,0.261850863695145,0.249827802181244,0.246864408254623,0.281715661287308,0.30313304066658,0.34114471077919,0.422073692083359,0.0031798155978322,42,"short cycle crop"
"437",437,0.305601865053177,0.355389624834061,0.297089040279388,0.226529285311699,0.246564894914627,0.254180401563644,0.222347006201744,0.221711680293083,0.264367580413818,0.289317607879639,0.329651564359665,0.415656626224518,0.00233450205996633,42,"short cycle crop"
"438",438,0.295416176319122,0.240161657333374,0.183119803667068,0.190317511558533,0.205239742994308,0.201856851577759,0.208297654986382,0.203526362776756,0.190899729728699,0.173210769891739,0.186705783009529,0.212123289704323,0.00100490963086486,42,"short cycle crop"
"439",439,0.381860107183456,0.31438148021698,0.277140557765961,0.274774700403214,0.252594858407974,0.234829142689705,0.243589207530022,0.23846971988678,0.223790943622589,0.187989294528961,0.192522570490837,0.200024038553238,0.00140550825744867,42,"short cycle crop"
"440",440,0.310427635908127,0.232586339116096,0.165137514472008,0.185049504041672,0.207573428750038,0.206097200512886,0.209651276469231,0.203038200736046,0.18047060072422,0.156904295086861,0.165805503726006,0.181004121899605,0.00111881888005883,42,"short cycle crop"
"441",441,0.212841540575027,0.218011304736137,0.257838904857635,0.248646825551987,0.223984241485596,0.207896068692207,0.195795640349388,0.191456526517868,0.169710829854012,0.158001616597176,0.152763932943344,0.168036863207817,0.000845009053591639,42,"short cycle crop"
